,antecedents,consequents,confidence
143,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 62', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-1000 Yellow, 46'})",0.9397590361445785
144,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9069767441860467
145,"frozenset({'Touring-1000 Blue, 50', 'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.9195402298850575
146,"frozenset({'Touring-1000 Blue, 50', 'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9523809523809524
147,"frozenset({'Touring-1000 Blue, 50', 'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9285714285714287
148,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Yellow, 44', 'Touring-2000 Blue, 60', 'Touring-3000 Yellow, 62'})","frozenset({'Touring-1000 Yellow, 46'})",0.9176470588235295
149,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9069767441860467
150,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62'})","frozenset({'Touring-1000 Yellow, 46'})",0.9285714285714287
151,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-1000 Yellow, 46'})","frozenset({'Touring-3000 Yellow, 62'})",0.9397590361445785
152,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-2000 Blue, 54'})",0.9090909090909092
153,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Blue, 50'})",0.9195402298850575
154,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9411764705882353
155,"frozenset({'Touring-1000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.9195402298850575
156,"frozenset({'Touring-1000 Blue, 50', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.930232558139535
157,"frozenset({'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 60', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.900990099009901
158,"frozenset({'Touring-1000 Yellow, 46', 'Touring-1000 Blue, 60', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9111111111111111
159,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9166666666666667
160,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9204545454545455
161,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60'})","frozenset({'Touring-1000 Yellow, 60'})",0.9111111111111111
162,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Blue, 60', 'Touring-3000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-1000 Yellow, 46'})",0.903225806451613
163,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60'})","frozenset({'Touring-1000 Yellow, 60'})",0.9101123595505618
164,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.903225806451613
165,"frozenset({'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 60', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9207920792079207
166,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9056603773584906
167,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9318181818181819
168,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-1000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9199999999999999
169,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 60', 'Touring-1000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9038461538461539
170,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9101123595505618
171,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-1000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9038461538461539
172,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.922222222222222
173,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Blue, 60', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9090909090909092
174,"frozenset({'Touring-3000 Yellow, 44', 'Touring-2000 Blue, 60', 'Touring-1000 Blue, 60', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9019607843137255
175,"frozenset({'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.90625
176,"frozenset({'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9142857142857143
177,"frozenset({'Touring-3000 Yellow, 44', 'Touring-2000 Blue, 60', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9108910891089109
178,"frozenset({'Touring-2000 Blue, 54', 'Touring-1000 Blue, 60', 'Touring-3000 Blue, 54', 'Touring-3000 Yellow, 62'})","frozenset({'Touring-3000 Blue, 50'})",0.9157894736842105
179,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9134615384615385
180,"frozenset({'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54', 'Touring-3000 Yellow, 62'})","frozenset({'Touring-3000 Blue, 50'})",0.9166666666666666
181,"frozenset({'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9166666666666666
182,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9080459770114943
183,"frozenset({'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-1000 Blue, 60', 'Touring-3000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9052631578947368
184,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-1000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9108910891089109
185,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-1000 Blue, 60', 'Touring-3000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9101123595505618
186,"frozenset({'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60', 'Touring-3000 Blue, 54', 'Touring-3000 Yellow, 62'})","frozenset({'Touring-3000 Blue, 50'})",0.9021739130434782
187,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-1000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9101123595505618
188,"frozenset({'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 60', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9204545454545455
189,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9108910891089109
190,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.930232558139535
191,"frozenset({'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.908256880733945
192,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9029126213592233
193,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9090909090909091
194,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9230769230769231
195,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9425287356321839
196,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9009009009009009
197,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.903225806451613
198,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.903225806451613
199,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-3000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9021739130434782
200,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60'})","frozenset({'Touring-1000 Yellow, 60'})",0.9176470588235295
201,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9134615384615385
202,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60'})","frozenset({'Touring-1000 Yellow, 60'})",0.9090909090909092
203,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9010989010989011
204,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.903225806451613
205,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-1000 Yellow, 46'})",0.903225806451613
206,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50'})","frozenset({'Touring-1000 Yellow, 60'})",0.9204545454545455
207,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9239130434782609
208,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9285714285714287
209,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-1000 Yellow, 46'})",0.9042553191489362
210,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9489795918367346
211,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9306930693069307
212,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.930232558139535
213,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.9042553191489362
214,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9239130434782609
215,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9223300970873788
216,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.903225806451613
217,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9438202247191011
218,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9195402298850575
219,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-3000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9130434782608695
220,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9306930693069307
221,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9529411764705882
222,"frozenset({'Touring-3000 Yellow, 44', 'Touring-2000 Blue, 60', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 46'})",0.9021739130434782
223,"frozenset({'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9090909090909092
224,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 46'})",0.903225806451613
225,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.903225806451613
226,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9186046511627908
227,"frozenset({'Touring-1000 Yellow, 46', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50'})","frozenset({'Touring-3000 Yellow, 62'})",0.9318181818181819
228,"frozenset({'Touring-1000 Yellow, 50', 'Touring-2000 Blue, 60', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.9069767441860467
229,"frozenset({'Touring-1000 Yellow, 50', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.951219512195122
230,"frozenset({'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9439252336448598
231,"frozenset({'Touring-3000 Yellow, 44', 'Touring-2000 Blue, 60', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9101123595505618
232,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9090909090909092
233,"frozenset({'Touring-2000 Blue, 60', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9052631578947368
234,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.913978494623656
235,"frozenset({'Touring-3000 Yellow, 44', 'Touring-2000 Blue, 60', 'Touring-3000 Yellow, 62', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-2000 Blue, 54'})",0.9074074074074074
236,"frozenset({'Touring-3000 Yellow, 44', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9074074074074074
237,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 60', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-2000 Blue, 54'})",0.9166666666666666
238,"frozenset({'Touring-1000 Yellow, 60', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.9081632653061225
239,"frozenset({'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9175257731958762
240,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-2000 Blue, 54'})",0.908256880733945
241,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9252336448598131
242,"frozenset({'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9263157894736841
243,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.922222222222222
244,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9239130434782609
245,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-2000 Blue, 54'})",0.9042553191489362
246,"frozenset({'Touring-2000 Blue, 60', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Blue, 50'})",0.9072164948453607
247,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9117647058823528
248,"frozenset({'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9148936170212766
249,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Blue, 50'})",0.9101123595505618
250,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-1000 Yellow, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9021739130434782
251,"frozenset({'Touring-2000 Blue, 60', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.9157894736842105
252,"frozenset({'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.935483870967742
253,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.96
254,"frozenset({'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.946236559139785
255,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54'})","frozenset({'Touring-2000 Blue, 60'})",0.9021739130434782
256,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.9111111111111111
257,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9213483146067416
258,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.9325842696629213
259,"frozenset({'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9120879120879121
260,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Blue, 50'})",0.9021739130434782
261,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9325842696629213
262,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-3000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9010989010989011
263,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 60'})","frozenset({'Touring-3000 Blue, 50'})",0.9101123595505618
264,"frozenset({'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 54', 'Touring-2000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9204545454545455
265,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50', 'Touring-2000 Blue, 60'})","frozenset({'Touring-3000 Yellow, 62'})",0.9120879120879121
266,"frozenset({'Touring-1000 Blue, 60', 'Touring-1000 Blue, 46', 'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9195402298850575
267,"frozenset({'Touring-1000 Blue, 60', 'Touring-1000 Blue, 46', 'Touring-3000 Yellow, 62', 'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 54'})","frozenset({'Touring-1000 Yellow, 60'})",0.9021739130434782
268,"frozenset({'Touring-1000 Blue, 60', 'Touring-1000 Blue, 46', 'Touring-2000 Blue, 60', 'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9195402298850575
269,"frozenset({'Touring-1000 Blue, 60', 'Touring-1000 Blue, 46', 'Touring-3000 Blue, 50', 'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9195402298850575
270,"frozenset({'Touring-1000 Blue, 60', 'Touring-1000 Blue, 46', 'Touring-3000 Yellow, 44', 'Touring-1000 Yellow, 46', 'Touring-2000 Blue, 54'})","frozenset({'Touring-3000 Yellow, 62'})",0.9080459770114943
271,"frozenset({'Touring-1000 Blue, 60', 'Touring-1000 Blue, 46', 'Touring-3000 Blue, 50', 'Touring-2000 Blue, 60', 'Touring-1000 Yellow, 46'})","frozenset({'Touring-3000 Yellow, 62'})",0.9101123595505618
272,"frozenset({'Touring-1000 Blue, 60', 'Touring-1000 Blue, 46', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-1000 Yellow, 46'})","frozenset({'Touring-3000 Yellow, 62'})",0.9213483146067416
